latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.75,4.8500004,175.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),wind_speed_200m (km/h),is_day ()
2023-10-30T18:00,13.3,74,0.70,100,14.0,0
2023-10-30T19:00,13.0,75,0.00,100,7.8,0
2023-10-30T20:00,12.9,75,0.00,100,6.6,0
2023-10-30T21:00,12.5,78,0.00,100,10.4,0
2023-10-30T22:00,12.1,80,0.00,100,15.6,0
2023-10-30T23:00,12.1,80,0.00,100,16.0,0
2023-10-31T00:00,11.9,94,0.00,100,16.5,0
2023-10-31T01:00,11.3,94,0.00,100,19.9,0
2023-10-31T02:00,11.7,83,0.00,100,22.5,0
2023-10-31T03:00,11.3,80,0.00,72,25.0,0
2023-10-31T04:00,11.0,85,0.00,45,26.3,0
2023-10-31T05:00,10.9,79,0.00,66,31.4,0
2023-10-31T06:00,11.6,79,0.00,55,32.3,0
2023-10-31T07:00,11.6,81,0.00,57,32.3,1
2023-10-31T08:00,12.5,74,0.00,81,29.2,1
2023-10-31T09:00,13.2,71,0.10,84,23.5,1
2023-10-31T10:00,14.0,72,0.10,43,20.9,1
2023-10-31T11:00,15.9,62,0.00,60,15.4,1
2023-10-31T12:00,17.0,57,0.00,19,16.2,1
2023-10-31T13:00,16.9,55,0.00,37,14.9,1
2023-10-31T14:00,16.4,58,0.00,0,8.7,1
2023-10-31T15:00,17.4,51,0.00,0,14.4,1
2023-10-31T16:00,16.3,65,0.00,1,23.9,1
2023-10-31T17:00,14.9,76,0.10,12,24.8,0
2023-10-31T18:00,14.3,69,0.00,39,24.8,0
2023-10-31T19:00,13.4,75,0.00,11,21.3,0
2023-10-31T20:00,12.5,72,0.00,0,22.8,0
2023-10-31T21:00,11.8,73,0.00,0,25.3,0
2023-10-31T22:00,11.4,76,0.00,3,26.2,0
2023-10-31T23:00,11.3,77,0.00,19,18.4,0
2023-11-01T00:00,10.0,79,0.00,7,28.3,0
2023-11-01T01:00,8.7,85,0.00,15,33.0,0
2023-11-01T02:00,8.4,82,0.00,36,30.3,0
2023-11-01T03:00,8.0,84,0.00,84,23.8,0
2023-11-01T04:00,7.9,85,0.00,95,23.4,0
2023-11-01T05:00,7.7,84,0.00,99,28.3,0
2023-11-01T06:00,6.7,95,0.00,100,26.7,0
2023-11-01T07:00,10.9,67,0.00,99,29.2,1
2023-11-01T08:00,11.7,69,0.00,96,34.8,1
2023-11-01T09:00,12.7,68,0.00,93,36.1,1
2023-11-01T10:00,13.9,64,0.00,92,48.2,1
2023-11-01T11:00,14.7,64,0.00,100,53.4,1
2023-11-01T12:00,15.8,64,0.00,100,49.2,1
2023-11-01T13:00,15.7,66,0.00,100,45.8,1
2023-11-01T14:00,16.3,62,0.50,100,34.1,1
2023-11-01T15:00,16.1,62,0.30,100,29.5,1
2023-11-01T16:00,15.4,74,0.30,13,26.3,1
2023-11-01T17:00,14.7,75,0.00,39,30.7,0
2023-11-01T18:00,12.8,86,0.00,67,38.6,0
2023-11-01T19:00,12.5,83,0.00,80,36.4,0
2023-11-01T20:00,12.0,85,0.00,82,30.1,0
2023-11-01T21:00,12.2,84,0.00,98,41.1,0
2023-11-01T22:00,12.3,75,0.00,95,53.4,0
2023-11-01T23:00,13.0,69,0.00,100,48.6,0
2023-11-02T00:00,14.1,64,0.00,100,53.3,0
2023-11-02T01:00,14.8,66,0.10,100,61.7,0
2023-11-02T02:00,15.2,65,0.00,100,69.9,0
2023-11-02T03:00,15.5,66,0.20,100,74.9,0
2023-11-02T04:00,15.2,64,0.00,100,80.7,0
2023-11-02T05:00,15.0,68,0.00,100,72.2,0
2023-11-02T06:00,15.3,75,1.00,100,60.7,0
2023-11-02T07:00,14.4,84,1.40,100,48.0,1
2023-11-02T08:00,14.6,74,3.80,100,31.1,1
2023-11-02T09:00,13.9,74,1.40,100,42.0,1
2023-11-02T10:00,14.0,77,0.40,100,34.4,1
2023-11-02T11:00,13.7,79,0.60,100,32.9,1
2023-11-02T12:00,11.7,84,0.80,100,33.9,1
2023-11-02T13:00,12.0,86,0.00,100,37.4,1
2023-11-02T14:00,13.3,82,0.10,100,40.0,1
2023-11-02T15:00,13.2,79,0.50,96,41.8,1
2023-11-02T16:00,12.5,82,0.10,100,40.7,1
2023-11-02T17:00,12.1,81,0.40,65,33.5,0
2023-11-02T18:00,12.2,84,0.30,100,9.2,0
2023-11-02T19:00,11.9,85,0.70,100,6.0,0
2023-11-02T20:00,11.6,89,1.00,100,12.7,0
2023-11-02T21:00,11.6,74,1.40,100,22.0,0
2023-11-02T22:00,10.6,72,1.30,100,21.4,0
2023-11-02T23:00,10.2,74,0.20,100,19.7,0
2023-11-03T00:00,10.2,68,0.10,100,16.8,0
2023-11-03T01:00,9.8,69,0.30,100,15.3,0
2023-11-03T02:00,9.4,66,0.00,99,15.3,0
2023-11-03T03:00,8.7,65,0.10,100,17.7,0
2023-11-03T04:00,8.2,76,0.30,100,16.4,0
2023-11-03T05:00,7.9,71,0.00,83,18.9,0
2023-11-03T06:00,8.1,77,0.00,98,14.3,0
2023-11-03T07:00,8.1,78,0.00,91,18.3,1
2023-11-03T08:00,8.6,73,0.00,100,20.5,1
2023-11-03T09:00,9.4,74,0.00,87,19.7,1
2023-11-03T10:00,10.1,70,0.00,90,25.2,1
2023-11-03T11:00,11.2,64,0.00,95,25.2,1
2023-11-03T12:00,11.2,72,0.00,95,23.4,1
2023-11-03T13:00,9.6,82,0.20,100,25.9,1
2023-11-03T14:00,10.7,76,0.60,100,31.0,1
2023-11-03T15:00,11.4,74,0.60,100,27.4,1
2023-11-03T16:00,11.3,75,0.10,95,28.9,1
2023-11-03T17:00,10.7,81,0.10,89,32.4,0
2023-11-03T18:00,9.6,81,0.20,55,29.2,0
2023-11-03T19:00,9.4,82,0.30,6,15.8,0
2023-11-03T20:00,9.1,84,0.00,16,17.3,0
2023-11-03T21:00,9.0,78,0.00,42,23.9,0
2023-11-03T22:00,8.9,67,0.10,39,20.9,0
2023-11-03T23:00,8.3,71,0.10,83,17.7,0
2023-11-04T00:00,8.8,81,0.00,79,32.5,0
2023-11-04T01:00,8.6,82,0.00,94,36.1,0
2023-11-04T02:00,8.6,81,0.00,69,38.5,0
2023-11-04T03:00,8.5,81,0.00,47,39.0,0
2023-11-04T04:00,8.1,83,0.00,53,38.7,0
2023-11-04T05:00,8.0,84,0.00,82,41.8,0
2023-11-04T06:00,9.4,79,0.00,78,48.0,0
2023-11-04T07:00,9.3,82,0.00,89,52.9,1
2023-11-04T08:00,9.5,82,0.30,97,58.4,1
2023-11-04T09:00,9.5,82,1.00,99,71.0,1
2023-11-04T10:00,9.9,83,0.10,39,74.9,1
2023-11-04T11:00,10.8,79,0.00,69,85.0,1
2023-11-04T12:00,11.8,68,0.30,75,71.3,1
2023-11-04T13:00,12.0,73,0.10,91,73.0,1
2023-11-04T14:00,12.3,70,0.90,94,66.6,1
2023-11-04T15:00,11.9,76,0.60,100,54.8,1
2023-11-04T16:00,11.7,77,0.80,100,47.1,1
2023-11-04T17:00,11.7,78,0.50,100,36.9,0
2023-11-04T18:00,11.2,88,0.50,100,38.4,0
2023-11-04T19:00,11.1,89,0.10,100,38.4,0
2023-11-04T20:00,11.3,86,0.00,100,41.6,0
2023-11-04T21:00,12.2,73,0.00,100,54.0,0
2023-11-04T22:00,12.2,71,0.00,100,46.8,0
2023-11-04T23:00,11.8,79,0.00,100,47.5,0
2023-11-05T00:00,11.7,76,0.00,99,45.7,0
2023-11-05T01:00,12.1,71,0.00,100,49.2,0
2023-11-05T02:00,11.8,73,0.00,54,49.7,0
2023-11-05T03:00,12.7,60,0.00,49,43.4,0
2023-11-05T04:00,10.8,74,0.00,78,39.4,0
2023-11-05T05:00,10.5,74,0.00,51,40.7,0
2023-11-05T06:00,12.3,70,0.00,58,40.8,0
2023-11-05T07:00,12.9,67,0.00,81,39.5,1
2023-11-05T08:00,12.3,74,0.00,98,38.0,1
2023-11-05T09:00,13.9,62,0.00,84,36.3,1
2023-11-05T10:00,13.6,67,0.10,85,30.9,1
2023-11-05T11:00,13.2,72,0.00,79,28.0,1
2023-11-05T12:00,15.4,57,0.00,11,24.9,1
2023-11-05T13:00,14.5,64,0.00,7,21.5,1
2023-11-05T14:00,15.0,53,0.00,0,19.9,1
2023-11-05T15:00,15.1,50,0.00,0,14.8,1
2023-11-05T16:00,14.8,52,0.00,3,8.0,1
2023-11-05T17:00,13.9,62,0.00,2,4.4,0
2023-11-05T18:00,12.9,60,0.00,0,26.8,0
2023-11-05T19:00,12.8,60,0.00,27,33.2,0
2023-11-05T20:00,12.1,59,0.00,23,32.3,0
2023-11-05T21:00,11.8,60,0.00,64,33.7,0
2023-11-05T22:00,12.3,58,0.00,73,33.2,0
2023-11-05T23:00,11.9,61,0.00,89,35.8,0
2023-11-06T00:00,11.7,68,0.00,100,31.8,0
2023-11-06T01:00,11.2,70,0.00,100,31.1,0
2023-11-06T02:00,10.1,73,0.00,98,28.7,0
2023-11-06T03:00,9.8,77,0.00,100,26.2,0
2023-11-06T04:00,9.3,79,0.00,100,34.3,0
2023-11-06T05:00,9.6,78,0.00,100,43.1,0
2023-11-06T06:00,11.1,76,0.20,100,38.0,0
2023-11-06T07:00,11.1,79,0.40,100,38.2,1
2023-11-06T08:00,11.4,76,0.20,63,43.4,1
2023-11-06T09:00,12.4,73,0.00,69,42.4,1
2023-11-06T10:00,12.7,72,0.10,95,38.7,1
2023-11-06T11:00,13.5,70,0.00,99,28.4,1
2023-11-06T12:00,15.8,50,0.00,72,29.8,1
2023-11-06T13:00,16.1,49,0.10,75,26.8,1
2023-11-06T14:00,13.6,67,0.60,95,23.0,1
2023-11-06T15:00,13.6,65,0.50,77,22.6,1
2023-11-06T16:00,13.4,66,0.20,86,23.7,1
2023-11-06T17:00,13.0,62,0.10,4,30.9,0
2023-11-06T18:00,12.5,58,0.00,1,39.3,0
2023-11-06T19:00,11.4,62,0.00,2,37.9,0
2023-11-06T20:00,10.7,65,0.00,5,35.3,0
2023-11-06T21:00,10.1,67,0.00,2,35.4,0
2023-11-06T22:00,9.5,70,0.00,0,30.9,0
2023-11-06T23:00,8.8,70,0.00,4,29.1,0
2023-11-07T00:00,9.7,65,0.00,57,31.0,0
2023-11-07T01:00,9.0,70,0.00,61,30.3,0
2023-11-07T02:00,8.6,73,0.00,69,28.8,0
2023-11-07T03:00,8.4,72,0.00,82,28.0,0
2023-11-07T04:00,8.1,75,0.00,63,25.8,0
2023-11-07T05:00,8.1,73,0.00,50,23.7,0
2023-11-07T06:00,8.6,75,0.00,68,21.6,0
2023-11-07T07:00,8.8,75,0.10,64,20.2,1
2023-11-07T08:00,9.4,72,0.10,77,18.7,1
2023-11-07T09:00,10.2,68,0.10,80,20.0,1
2023-11-07T10:00,10.8,71,0.40,96,16.5,1
2023-11-07T11:00,11.9,68,0.20,90,11.3,1
2023-11-07T12:00,13.2,54,0.00,44,11.3,1
2023-11-07T13:00,13.8,52,0.00,54,9.1,1
2023-11-07T14:00,14.1,47,0.00,86,5.9,1
2023-11-07T15:00,13.1,54,0.00,100,8.2,1
2023-11-07T16:00,12.4,61,0.00,100,10.0,1
2023-11-07T17:00,11.4,64,0.00,37,6.7,0
2023-11-07T18:00,10.0,67,0.00,39,9.5,0
2023-11-07T19:00,9.4,80,0.00,41,10.4,0
2023-11-07T20:00,8.8,81,0.00,34,10.8,0
2023-11-07T21:00,8.3,74,0.00,21,10.8,0
2023-11-07T22:00,7.9,74,0.00,27,10.1,0
2023-11-07T23:00,7.6,76,0.00,25,9.9,0
2023-11-08T00:00,6.4,80,0.00,4,13.6,0
2023-11-08T01:00,5.5,84,0.00,4,15.8,0
2023-11-08T02:00,5.9,81,0.00,3,16.5,0
2023-11-08T03:00,4.2,97,0.00,17,17.1,0
2023-11-08T04:00,2.4,98,0.00,26,14.9,0
2023-11-08T05:00,1.6,97,0.00,40,12.1,0
2023-11-08T06:00,2.7,97,0.00,67,9.0,0
2023-11-08T07:00,2.7,97,0.00,53,11.7,1
2023-11-08T08:00,3.6,92,0.00,56,17.6,1
2023-11-08T09:00,5.3,84,0.00,48,17.1,1
2023-11-08T10:00,7.9,76,0.00,10,13.1,1
2023-11-08T11:00,9.5,73,0.00,0,15.2,1
2023-11-08T12:00,12.6,64,0.00,1,17.7,1
2023-11-08T13:00,13.8,59,0.00,7,19.1,1
2023-11-08T14:00,14.2,60,0.00,88,18.4,1
2023-11-08T15:00,14.0,63,0.00,36,20.2,1
2023-11-08T16:00,13.4,68,0.00,26,26.6,1
2023-11-08T17:00,12.6,68,0.00,65,33.1,0
2023-11-08T18:00,10.7,64,0.00,93,35.3,0
2023-11-08T19:00,10.7,62,0.00,87,40.3,0
2023-11-08T20:00,10.6,60,0.00,84,43.2,0
2023-11-08T21:00,10.5,60,0.00,88,51.5,0
2023-11-08T22:00,10.1,63,0.00,55,51.3,0
2023-11-08T23:00,10.0,65,0.00,94,55.5,0
2023-11-09T00:00,10.7,67,0.00,100,53.7,0
2023-11-09T01:00,10.7,68,0.00,100,53.2,0
2023-11-09T02:00,10.9,66,0.00,100,51.6,0
2023-11-09T03:00,11.6,60,0.00,100,58.7,0
2023-11-09T04:00,10.5,73,0.10,100,56.6,0
2023-11-09T05:00,10.2,76,0.80,100,52.5,0
2023-11-09T06:00,12.0,66,0.20,100,45.0,0
2023-11-09T07:00,11.9,75,0.10,100,46.4,1
2023-11-09T08:00,11.2,83,0.80,100,40.8,1
2023-11-09T09:00,10.9,82,1.00,100,34.8,1
2023-11-09T10:00,10.9,85,1.30,100,34.7,1
2023-11-09T11:00,10.9,88,0.40,100,31.3,1
2023-11-09T12:00,10.8,89,0.30,99,26.6,1
2023-11-09T13:00,11.6,88,0.40,99,30.6,1
2023-11-09T14:00,12.1,84,0.10,100,33.5,1
2023-11-09T15:00,12.3,83,0.00,39,33.8,1
2023-11-09T16:00,11.8,84,0.00,15,37.5,1
2023-11-09T17:00,11.2,86,0.00,36,36.4,0
2023-11-09T18:00,10.6,85,0.00,69,41.2,0
2023-11-09T19:00,10.5,86,0.00,95,37.4,0
2023-11-09T20:00,10.5,87,0.00,100,41.7,0
2023-11-09T21:00,10.5,83,0.00,100,41.3,0
2023-11-09T22:00,10.3,82,0.00,100,38.7,0
2023-11-09T23:00,10.4,75,0.20,100,43.8,0
2023-11-10T00:00,10.8,84,0.00,100,49.6,0
2023-11-10T01:00,10.7,81,0.00,99,42.0,0
2023-11-10T02:00,10.5,84,0.00,96,35.8,0
2023-11-10T03:00,11.0,74,0.00,90,32.8,0
2023-11-10T04:00,10.5,85,0.00,94,27.4,0
2023-11-10T05:00,10.2,85,0.10,100,23.3,0
2023-11-10T06:00,10.6,82,0.20,100,12.3,0
2023-11-10T07:00,10.6,82,0.30,99,5.4,1
2023-11-10T08:00,10.1,81,0.20,88,4.3,1
2023-11-10T09:00,11.3,74,0.20,18,10.0,1
2023-11-10T10:00,11.7,65,0.00,3,14.1,1
2023-11-10T11:00,12.3,64,0.00,23,11.5,1
2023-11-10T12:00,13.3,53,0.00,1,7.9,1
2023-11-10T13:00,13.9,46,0.00,36,5.5,1
2023-11-10T14:00,13.9,46,0.10,89,4.6,1
2023-11-10T15:00,13.7,47,0.10,27,9.2,1
2023-11-10T16:00,13.2,51,0.00,95,14.8,1
2023-11-10T17:00,12.3,58,0.30,65,14.7,0
2023-11-10T18:00,11.4,63,0.00,53,20.7,0
2023-11-10T19:00,10.9,72,0.10,4,32.2,0
2023-11-10T20:00,10.2,69,0.00,10,31.7,0
2023-11-10T21:00,10.1,64,0.00,16,24.6,0
2023-11-10T22:00,10.1,63,0.00,30,22.7,0
2023-11-10T23:00,10.4,62,0.00,35,23.1,0
2023-11-11T00:00,9.7,81,0.00,94,28.4,0
2023-11-11T01:00,10.1,77,0.00,60,24.0,0
2023-11-11T02:00,10.1,73,0.00,48,19.3,0
2023-11-11T03:00,9.9,69,0.00,95,14.4,0
2023-11-11T04:00,9.5,68,0.00,77,16.2,0
2023-11-11T05:00,9.3,66,0.00,71,12.7,0
2023-11-11T06:00,7.4,81,0.00,73,9.2,0
2023-11-11T07:00,7.1,79,0.00,53,9.4,1
2023-11-11T08:00,7.9,79,0.00,75,7.2,1
2023-11-11T09:00,9.5,71,0.00,72,4.1,1
2023-11-11T10:00,11.0,65,0.00,68,4.5,1
2023-11-11T11:00,11.7,58,0.00,71,5.5,1
2023-11-11T12:00,12.9,48,0.00,81,9.2,1
2023-11-11T13:00,13.0,46,0.00,99,10.6,1
2023-11-11T14:00,13.1,47,0.00,76,10.1,1
2023-11-11T15:00,12.9,46,0.00,100,9.7,1
2023-11-11T16:00,12.2,50,0.00,100,11.5,1
2023-11-11T17:00,10.7,71,0.00,100,14.7,0
2023-11-11T18:00,9.0,79,0.00,96,17.1,0
2023-11-11T19:00,8.4,82,0.00,94,16.1,0
2023-11-11T20:00,8.3,80,0.00,100,15.3,0
2023-11-11T21:00,8.3,72,0.00,100,11.8,0
2023-11-11T22:00,8.1,73,0.00,100,13.4,0
2023-11-11T23:00,7.9,67,0.00,100,22.0,0
2023-11-12T00:00,7.5,87,0.00,100,37.2,0
2023-11-12T01:00,8.2,76,0.30,100,44.3,0
2023-11-12T02:00,7.8,84,0.60,100,44.1,0
2023-11-12T03:00,7.7,86,0.70,81,55.5,0
2023-11-12T04:00,8.1,85,0.00,33,53.4,0
2023-11-12T05:00,8.7,86,0.20,47,42.2,0
2023-11-12T06:00,8.7,83,0.00,25,34.5,0
2023-11-12T07:00,8.5,79,0.00,28,34.5,1
2023-11-12T08:00,8.7,80,0.00,29,33.3,1
2023-11-12T09:00,9.1,81,0.00,33,22.2,1
2023-11-12T10:00,10.2,82,0.00,11,18.7,1
2023-11-12T11:00,11.3,81,0.00,16,13.8,1
2023-11-12T12:00,13.8,71,0.00,21,18.1,1
2023-11-12T13:00,15.0,65,0.00,39,15.6,1
2023-11-12T14:00,14.8,66,0.00,100,11.5,1
2023-11-12T15:00,14.3,69,0.00,100,19.6,1
2023-11-12T16:00,13.7,69,0.00,94,24.1,1
2023-11-12T17:00,13.5,70,0.00,100,24.1,0
2023-11-12T18:00,12.3,79,0.70,100,25.3,0
2023-11-12T19:00,12.4,81,0.30,100,28.9,0
2023-11-12T20:00,12.6,81,0.10,100,41.3,0
2023-11-12T21:00,13.1,80,0.00,100,37.6,0
2023-11-12T22:00,13.1,79,0.00,99,31.1,0
2023-11-12T23:00,13.0,80,0.00,100,26.9,0
2023-11-13T00:00,13.4,88,0.20,98,18.9,0
2023-11-13T01:00,13.1,91,1.20,100,28.6,0
2023-11-13T02:00,12.9,91,1.30,100,35.0,0
2023-11-13T03:00,13.0,90,0.40,99,32.6,0
2023-11-13T04:00,12.7,90,0.00,96,33.9,0
2023-11-13T05:00,13.0,90,0.00,100,31.1,0
2023-11-13T06:00,13.4,91,0.00,100,29.2,0
2023-11-13T07:00,13.1,94,0.00,98,38.2,1
2023-11-13T08:00,13.4,90,0.00,73,37.5,1
2023-11-13T09:00,14.4,84,0.00,98,41.4,1
2023-11-13T10:00,16.0,77,0.10,100,44.6,1
2023-11-13T11:00,16.0,73,0.20,100,39.8,1
2023-11-13T12:00,14.8,78,0.10,91,36.7,1
2023-11-13T13:00,15.0,78,0.00,100,41.9,1
2023-11-13T14:00,15.5,76,0.80,100,37.4,1
2023-11-13T15:00,15.7,74,0.50,100,39.8,1
2023-11-13T16:00,16.3,69,0.00,100,40.7,1
2023-11-13T17:00,16.4,65,0.00,100,35.6,0
2023-11-13T18:00,15.1,74,0.00,99,34.9,0
2023-11-13T19:00,15.8,70,0.00,96,29.3,0
2023-11-13T20:00,16.0,72,0.00,75,32.8,0
2023-11-13T21:00,15.9,73,0.00,96,29.7,0
2023-11-13T22:00,15.6,75,0.00,96,27.7,0
2023-11-13T23:00,15.7,74,0.00,98,30.6,0
2023-11-14T00:00,15.8,79,0.00,100,33.8,0
2023-11-14T01:00,16.6,77,0.00,100,29.0,0
2023-11-14T02:00,17.0,73,0.00,100,25.1,0
2023-11-14T03:00,16.5,76,0.00,100,20.6,0
2023-11-14T04:00,16.0,79,0.00,100,18.0,0
2023-11-14T05:00,15.8,81,0.00,100,18.1,0
2023-11-14T06:00,15.4,87,0.00,100,17.2,0
2023-11-14T07:00,15.0,88,0.30,100,15.3,1
2023-11-14T08:00,14.7,90,0.10,100,14.9,1
2023-11-14T09:00,14.6,90,0.00,100,12.6,1
2023-11-14T10:00,14.8,89,0.00,96,10.1,1
2023-11-14T11:00,15.7,87,0.00,99,10.9,1
2023-11-14T12:00,17.0,82,0.80,100,11.0,1
2023-11-14T13:00,17.9,79,0.10,100,11.7,1
2023-11-14T14:00,18.1,81,0.00,100,9.6,1
2023-11-14T15:00,16.4,76,0.00,94,11.1,1
2023-11-14T16:00,16.4,73,0.10,100,10.1,1
2023-11-14T17:00,16.6,74,1.60,94,23.5,0
2023-11-14T18:00,15.8,78,0.00,90,9.4,0
2023-11-14T19:00,16.1,77,0.10,99,13.4,0
2023-11-14T20:00,14.9,88,0.00,99,10.0,0
2023-11-14T21:00,14.8,87,0.10,100,6.5,0
2023-11-14T22:00,15.4,73,0.30,100,10.0,0
2023-11-14T23:00,14.5,66,0.20,100,7.3,0
2023-11-15T00:00,13.2,66,0.00,100,4.1,0
2023-11-15T01:00,12.3,67,0.00,100,6.3,0
2023-11-15T02:00,11.3,71,0.10,100,4.7,0
2023-11-15T03:00,11.0,74,0.30,89,5.2,0
2023-11-15T04:00,10.8,73,0.00,76,6.9,0
2023-11-15T05:00,11.4,74,0.10,95,6.5,0
2023-11-15T06:00,10.1,86,0.30,97,6.0,0
2023-11-15T07:00,10.3,89,0.60,48,3.1,1
2023-11-15T08:00,11.2,86,0.00,13,6.0,1
2023-11-15T09:00,12.6,70,0.00,26,6.7,1
2023-11-15T10:00,12.5,72,0.00,11,5.9,1
2023-11-15T11:00,12.8,73,0.00,21,7.5,1
2023-11-15T12:00,14.3,56,0.00,3,8.0,1
2023-11-15T13:00,14.4,57,0.00,2,9.1,1
2023-11-15T14:00,14.6,55,0.00,6,8.2,1
2023-11-15T15:00,14.4,52,0.00,41,6.9,1
2023-11-15T16:00,13.9,54,0.00,59,8.9,1
2023-11-15T17:00,13.3,56,0.00,84,6.1,0
2023-11-15T18:00,11.2,66,0.00,84,8.3,0
2023-11-15T19:00,9.7,75,0.00,59,7.0,0
2023-11-15T20:00,9.1,77,0.00,55,4.5,0
2023-11-15T21:00,8.9,77,0.00,23,0.8,0
2023-11-15T22:00,8.5,76,0.00,36,2.0,0
2023-11-15T23:00,8.4,76,0.00,73,2.6,0
2023-11-16T00:00,6.9,92,0.00,66,6.2,0
2023-11-16T01:00,6.5,93,0.00,100,6.9,0
2023-11-16T02:00,5.2,98,0.00,100,7.4,0
2023-11-16T03:00,4.9,98,0.00,84,10.7,0
2023-11-16T04:00,5.1,98,0.00,94,14.9,0
2023-11-16T05:00,5.1,97,0.00,98,18.0,0
2023-11-16T06:00,5.4,97,0.00,100,15.0,0
2023-11-16T07:00,6.4,91,0.00,100,22.0,1
2023-11-16T08:00,8.5,77,0.00,100,33.7,1
2023-11-16T09:00,8.7,76,0.00,97,35.7,1
2023-11-16T10:00,9.2,81,0.30,98,54.8,1
2023-11-16T11:00,10.1,83,2.10,100,59.7,1
2023-11-16T12:00,12.3,65,0.10,5,67.4,1
2023-11-16T13:00,14.1,62,0.00,1,67.4,1
2023-11-16T14:00,14.2,67,0.00,23,55.6,1
2023-11-16T15:00,13.7,69,0.00,17,45.6,1
2023-11-16T16:00,13.0,70,0.00,27,41.6,1
2023-11-16T17:00,12.5,74,0.00,87,20.6,0
2023-11-16T18:00,12.6,67,0.00,75,23.1,0
2023-11-16T19:00,12.7,70,0.00,76,30.5,0
2023-11-16T20:00,15.4,54,0.00,98,31.1,0
2023-11-16T21:00,14.4,62,0.00,99,31.0,0
2023-11-16T22:00,14.1,60,0.00,44,29.3,0
2023-11-16T23:00,13.6,64,0.00,23,25.9,0
2023-11-17T00:00,13.0,63,0.00,6,31.4,0
2023-11-17T01:00,12.1,60,0.00,15,22.4,0
2023-11-17T02:00,11.7,61,0.00,35,21.3,0
2023-11-17T03:00,11.2,65,0.00,34,26.4,0
2023-11-17T04:00,10.5,70,0.00,31,24.0,0
2023-11-17T05:00,10.2,69,0.00,26,24.1,0
2023-11-17T06:00,10.0,75,0.00,79,17.2,0
2023-11-17T07:00,9.5,82,0.00,51,11.9,1
2023-11-17T08:00,9.7,83,0.00,65,9.0,1
2023-11-17T09:00,10.7,76,0.00,80,10.0,1
2023-11-17T10:00,11.5,70,0.00,73,12.6,1
2023-11-17T11:00,12.0,65,0.00,75,14.8,1
2023-11-17T12:00,12.3,61,0.00,86,3.7,1
2023-11-17T13:00,12.0,61,0.00,59,8.3,1
2023-11-17T14:00,12.6,56,0.00,33,11.9,1
2023-11-17T15:00,12.4,60,0.00,49,12.3,1
2023-11-17T16:00,11.6,65,0.00,38,14.6,1
2023-11-17T17:00,11.6,65,0.00,50,11.5,0
2023-11-17T18:00,9.1,80,0.00,53,6.5,0
2023-11-17T19:00,8.5,82,0.00,71,6.9,0
2023-11-17T20:00,8.0,79,0.00,89,10.5,0
2023-11-17T21:00,7.9,79,0.00,86,14.4,0
2023-11-17T22:00,7.7,79,0.00,82,19.2,0
2023-11-17T23:00,8.2,80,0.00,19,19.9,0
2023-11-18T00:00,7.3,84,0.00,12,19.0,0
2023-11-18T01:00,6.9,82,0.00,33,15.6,0
2023-11-18T02:00,4.3,95,0.00,58,10.0,0
2023-11-18T03:00,3.4,98,0.00,66,10.5,0
2023-11-18T04:00,3.3,98,0.00,75,7.6,0
2023-11-18T05:00,3.3,98,0.00,100,7.6,0
2023-11-18T06:00,4.2,97,0.00,89,4.2,0
2023-11-18T07:00,5.0,97,0.00,97,2.3,1
2023-11-18T08:00,5.5,97,0.00,97,1.8,1
2023-11-18T09:00,6.2,95,0.00,97,5.8,1
2023-11-18T10:00,7.6,90,0.00,96,8.5,1
2023-11-18T11:00,9.3,82,0.00,86,10.1,1
2023-11-18T12:00,11.1,69,0.00,91,11.2,1
2023-11-18T13:00,11.5,66,0.00,99,10.2,1
2023-11-18T14:00,11.8,63,0.00,100,10.2,1
2023-11-18T15:00,11.8,62,0.00,96,13.7,1
2023-11-18T16:00,11.5,63,0.00,77,15.8,1
2023-11-18T17:00,10.9,68,0.00,76,18.4,0
2023-11-18T18:00,11.1,66,0.00,81,18.0,0
2023-11-18T19:00,11.3,68,0.00,93,19.5,0
2023-11-18T20:00,10.4,69,0.00,90,22.0,0
2023-11-18T21:00,9.5,72,0.00,93,21.0,0
2023-11-18T22:00,8.8,73,0.00,91,18.4,0
2023-11-18T23:00,8.5,72,0.00,86,14.8,0
2023-11-19T00:00,8.7,78,0.00,95,17.4,0
2023-11-19T01:00,8.8,77,0.00,100,18.8,0
2023-11-19T02:00,8.2,77,0.00,75,13.6,0
2023-11-19T03:00,8.1,74,0.00,73,16.0,0
2023-11-19T04:00,8.0,76,0.00,67,15.7,0
2023-11-19T05:00,8.0,78,0.00,55,13.3,0
2023-11-19T06:00,9.9,77,0.00,65,15.1,0
2023-11-19T07:00,10.0,72,0.00,93,8.9,1
2023-11-19T08:00,10.5,72,0.00,82,8.1,1
2023-11-19T09:00,11.8,70,0.00,90,11.6,1
2023-11-19T10:00,12.2,69,0.10,97,11.4,1
2023-11-19T11:00,13.2,69,0.20,100,11.8,1
2023-11-19T12:00,14.9,68,0.10,93,14.9,1
2023-11-19T13:00,16.1,64,0.00,98,11.6,1
2023-11-19T14:00,16.2,64,0.10,100,9.4,1
2023-11-19T15:00,15.6,71,0.10,100,5.8,1
